uniprot_id|ensembl_gene_id|ensembl_transcript_id|ensembl_translation_id
A6NLF2|ENSG00000183791|ENST00000330682|ENSP00000328232
A0A087X0H8|ENSG00000102804|ENST00000622051|ENSP00000483407
A0A087X0H8|ENSG00000102804|ENST00000611198|ENSP00000481585
A0A024R424|ENSG00000135912|ENST00000392102|ENSP00000375951
A0A024R424|ENSG00000135912|ENST00000258398|ENSP00000258398
Q7Z7E8|ENSG00000160714|ENST00000292211|ENSP00000292211
E9PHD0|ENSG00000140367|ENST00000426727|ENSP00000400960
H0Y7P8|ENSG00000197969|ENST00000419472|ENSP00000414410
A5D8V6|ENSG00000167987|ENST00000301765|ENSP00000301765
Q6PEW1|ENSG00000174460|ENST00000310164|ENSP00000308921
D6RJA2|ENSG00000157426|ENST00000514745|ENSP00000427298
P45954|ENSG00000196177|ENST00000358776|ENSP00000357873
C9JZV7|ENSG00000158467|ENST00000460109|ENSP00000419717
A0A2R8YD60|ENSG00000165240|ENST00000645454|ENSP00000496603
A0A2R8YD60|ENSG00000165240|ENST00000645094|ENSP00000493605
A0A2R8YD60|ENSG00000165240|ENST00000642651|ENSP00000495628
Q5VW32|ENSG00000162819|ENST00000340934|ENSP00000343742
Q9P0P8|ENSG00000130349|ENST00000311381|ENSP00000310951
Q9P0P8|ENSG00000130349|ENST00000405204|ENSP00000384867
G5E9Z2|ENSG00000049656|ENST00000507807|ENSP00000423321
G5E9Z2|ENSG00000274811|ENST00000627897|ENSP00000486059
G5E9Z2|ENSG00000049656|ENST00000630539|ENSP00000485923
A0A024R9X3|ENSG00000198515|ENST00000358519|ENSP00000351320
A0A024R9X3|ENSG00000198515|ENST00000420489|ENSP00000389881
A0A024R9X3|ENSG00000198515|ENST00000514170|ENSP00000426862
C9JH44|ENSG00000142173|ENST00000436769|ENSP00000390418
C9J7C3|ENSG00000205560|ENST00000417176|ENSP00000406316
A0A2R8Y488|ENSG00000101210|ENST00000642899|ENSP00000493767
A0A087WYA0|ENSG00000117480|ENST00000484697|ENSP00000481641
E5RFH9|ENSG00000147364|ENST00000518240|ENSP00000428872
G3V1L6|ENSG00000101311|ENST00000536936|ENSP00000441063
B8ZZ75|ENSG00000143891|ENST00000410063|ENSP00000386233
P08263|ENSG00000243955|ENST00000334575|ENSP00000335620
P0C0S5|ENSG00000164032|ENST00000296417|ENSP00000296417
H0YL48|ENSG00000136381|ENST00000558525|ENSP00000453058
Q8IWV1|ENSG00000122188|ENST00000442561|ENSP00000406970
C9JCF5|ENSG00000012223|ENST00000431944|ENSP00000395234
E5RJA7|ENSG00000156103|ENST00000522726|ENSP00000429147
F5GWR3|ENSG00000198598|ENST00000545790|ENSP00000441710
A0A087WWJ2|ENSG00000121579|ENST00000616174|ENSP00000480264
Q9H6Q4|ENSG00000103245|ENST00000251588|ENSP00000251588
C9JJJ9|ENSG00000163882|ENST00000412877|ENSP00000403728
Q5JSZ6|ENSG00000130714|ENST00000418774|ENSP00000390737
B8ZZF0|ENSG00000138032|ENST00000409473|ENSP00000386982
B4DJM9|ENSG00000104835|ENST00000455102|ENSP00000414954
B4DJM9|ENSG00000283104|ENST00000634481|ENSP00000489522
B4DVL7|ENSG00000026751|ENST00000458104|ENSP00000403294
D6RA94|ENSG00000157765|ENST00000513204|ENSP00000423038
K7EQ91|ENSG00000141424|ENST00000586829|ENSP00000467724
A0A087X0R9|ENSG00000138079|ENST00000611973|ENSP00000483618
H0YLA2|ENSG00000140319|ENST00000559081|ENSP00000453120
A0A087X1A5|ENSG00000124214|ENST00000614381|ENSP00000484011
C9JA93|ENSG00000121749|ENST00000491063|ENSP00000418091
Q8IYQ7|ENSG00000185875|ENST00000376356|ENSP00000365534
Q8IYQ7|ENSG00000185875|ENST00000524413|ENSP00000434887
C9K0R2|ENSG00000125247|ENST00000475272|ENSP00000419613
B3KTU7|ENSG00000130640|ENST00000368562|ENSP00000357550
Q8N5A5|ENSG00000197114|ENST00000328969|ENSP00000332013
H0YAZ4|ENSG00000170289|ENST00000517327|ENSP00000428329
Q92833|ENSG00000008083|ENST00000341776|ENSP00000341280
O76014|ENSG00000108417|ENST00000225550|ENSP00000225550
O76014|ENSG00000263022|ENST00000574588|ENSP00000458693
A0A2R8YCN4|ENSG00000122126|ENST00000646914|ENSP00000493809
H3BT51|ENSG00000175938|ENST00000562699|ENSP00000457025
A0A087X127|ENSG00000122515|ENST00000615423|ENSP00000483853
Q9UBZ4|ENSG00000169188|ENST00000374987|ENSP00000364126
Q53RT3|ENSG00000244617|ENST00000320256|ENSP00000315383
A0A0D9SG95|ENSG00000135624|ENST00000626868|ENSP00000487267
A0A087WSY5|ENSG00000080618|ENST00000439329|ENSP00000400714
A0A0C4DG14|ENSG00000205758|ENST00000413017|ENSP00000389209
A0A499FJW5|ENSG00000183258|ENST00000507955|ENSP00000422753
F5H3Y4|ENSG00000150990|ENST00000544745|ENSP00000439009
Q9GZN0|ENSG00000181656|ENST00000315033|ENSP00000314223
C9K080|ENSG00000139263|ENST00000433272|ENSP00000413143
F8WED0|ENSG00000055044|ENST00000426814|ENSP00000388905
I3L1W7|ENSG00000169340|ENST00000575561|ENSP00000459161
E7END7|ENSG00000138069|ENST00000409751|ENSP00000386672
A0A075B784|ENSG00000055483|ENST00000588086|ENSP00000468549
A0A087X0K2|ENSG00000136870|ENST00000615466|ENSP00000483461
Q5SZP4|ENSG00000081386|ENST00000374641|ENSP00000363772
A0A3B3IRU4|ENSG00000023839|ENST00000649493|ENSP00000496847
A0A0U1RQK9|ENSG00000137124|ENST00000635162|ENSP00000489053
H7C0E6|ENSG00000144048|ENST00000452812|ENSP00000394535
Q9H939|ENSG00000152229|ENST00000409746|ENSP00000387261
A0A1W2PQS6|ENSG00000270800|ENST00000639877|ENSP00000491891
A0A1W2PQS6|ENSG00000270800|ENST00000639725|ENSP00000492441
G3V3I6|ENSG00000136319|ENST00000553828|ENSP00000451259
H7C3H2|ENSG00000105726|ENST00000455627|ENSP00000411891
I3L0J7|ENSG00000154975|ENST00000575097|ENSP00000458145
E9PG80|ENSG00000141627|ENST00000418472|ENSP00000415292
F5H2J1|ENSG00000071909|ENST00000484338|ENSP00000446237
Q5TDG6|ENSG00000155761|ENST00000437255|ENSP00000402749
P35590|ENSG00000066056|ENST00000372476|ENSP00000361554
A0A024R424|ENSG00000135912|ENST00000392102|ENSP00000375951
A0A024R424|ENSG00000135912|ENST00000258398|ENSP00000258398
F8VXY6|ENSG00000139168|ENST00000552235|ENSP00000448780
H0Y4U7|ENSG00000154258|ENST00000453985|ENSP00000394264
Q8TBG4|ENSG00000164089|ENST00000296486|ENSP00000296486
C9JH23|ENSG00000172331|ENST00000443095|ENSP00000403050
Q9BXQ6|ENSG00000183307|ENST00000331437|ENSP00000329318
A0A1B0GTZ4|ENSG00000163673|ENST00000636136|ENSP00000489900
J3KT23|ENSG00000171595|ENST00000579055|ENSP00000462767
Q96DZ1|ENSG00000068912|ENST00000185150|ENSP00000185150
F5H1C6|ENSG00000149781|ENST00000544997|ENSP00000445778
F2Z2M7|ENSG00000164574|ENST00000520647|ENSP00000428573
A0A087WXP3|ENSG00000115221|ENST00000620391|ENSP00000481183
Q92831|ENSG00000114166|ENST00000263754|ENSP00000263754
F8VX05|ENSG00000170477|ENST00000548097|ENSP00000449755
A0A087WXX7|ENSG00000275722|ENST00000617692|ENSP00000481373
A0A087WXX7|ENSG00000277042|ENST00000633033|ENSP00000487953
C9IZG1|ENSG00000173702|ENST00000478191|ENSP00000418660
Q13113|ENSG00000162366|ENST00000294338|ENSP00000294338
Q13113|ENSG00000162366|ENST00000371885|ENSP00000360952
P15259|ENSG00000164708|ENST00000297283|ENSP00000297283
P28070|ENSG00000159377|ENST00000290541|ENSP00000290541
Q9UGC6|ENSG00000091844|ENST00000367225|ENSP00000356194
Q9UGC6|ENSG00000091844|ENST00000206262|ENSP00000206262
A0A024RB15|ENSG00000274700|ENST00000617112|ENSP00000484734
A0A024RB15|ENSG00000229117|ENST00000501597|ENSP00000420821
A0A024RB15|ENSG00000229117|ENST00000546591|ENSP00000449026
A0A494C195|ENSG00000136546|ENST00000650747|ENSP00000498959
A0A0U1RQE4|ENSG00000109686|ENST00000604030|ENSP00000488951
A0A087X0P9|ENSG00000103061|ENST00000568538|ENSP00000483575
Q9H0I9|ENSG00000151005|ENST00000280605|ENSP00000280605
C9IZ93|ENSG00000184182|ENST00000409332|ENSP00000387060
D6R9P6|ENSG00000157796|ENST00000506503|ENSP00000423491
O75607|ENSG00000107833|ENST00000370110|ENSP00000359128
O00425|ENSG00000136231|ENST00000258729|ENSP00000258729
Q9Y5Q3|ENSG00000204103|ENST00000373313|ENSP00000362410
C9J4X8|ENSG00000187231|ENST00000435047|ENSP00000410286
B4DKD1|ENSG00000141540|ENST00000529107|ENSP00000433089
F8WAY1|ENSG00000138231|ENST00000477557|ENSP00000417262
P10109|ENSG00000137714|ENST00000260270|ENSP00000260270
E9PCP0|ENSG00000111664|ENST00000435982|ENSP00000414734
A0A024R052|ENSG00000157873|ENST00000355716|ENSP00000347948
A0A024R052|ENSG00000273936|ENST00000621877|ENSP00000478308
O75132|ENSG00000100426|ENST00000216268|ENSP00000216268
A0A2R8Y5V0|ENSG00000100092|ENST00000643339|ENSP00000494748
Q86TB3|ENSG00000198796|ENST00000361673|ENSP00000354991
K7EIV1|ENSG00000134769|ENST00000588684|ENSP00000464904
A0A1B0GU95|ENSG00000113638|ENST00000636106|ENSP00000490018
A0A075B7A0|ENSG00000063177|ENST00000547897|ENSP00000470988
Q9BW85|ENSG00000105248|ENST00000262962|ENSP00000262962
A6NGX6|ENSG00000121851|ENST00000369313|ENSP00000358319
Q5T0D9|ENSG00000158109|ENST00000378344|ENSP00000367595
D6R9G2|ENSG00000197894|ENST00000502590|ENSP00000422119
Q6PIJ6|ENSG00000145868|ENST00000340253|ENSP00000342023
G3V1B8|ENSG00000173465|ENST00000531405|ENSP00000434381
A0A1W2PRP5|ENSG00000105778|ENST00000640103|ENSP00000492594
C9JHJ4|ENSG00000132436|ENST00000422854|ENSP00000403012
D6RF99|ENSG00000204176|ENST00000512997|ENSP00000424803
A0A024R983|ENSG00000116747|ENST00000400968|ENSP00000383752
A0A024R983|ENSG00000116747|ENST00000367446|ENSP00000356416
A0A024R983|ENSG00000116747|ENST00000367441|ENSP00000356411
Q8N5I3|ENSG00000198553|ENST00000312942|ENSP00000324191
A0A0A0MQU1|ENSG00000203485|ENST00000252527|ENSP00000252527
A0A286YF37|ENSG00000116661|ENST00000642025|ENSP00000493057
Q6PFW1|ENSG00000168781|ENST00000396923|ENSP00000380129
Q6PFW1|ENSG00000168781|ENST00000420765|ENSP00000400887
C9J5B6|ENSG00000115042|ENST00000445649|ENSP00000405148
B7Z8V9|ENSG00000121005|ENST00000523524|ENSP00000430105
A0A0C4DGD7|ENSG00000101343|ENST00000490910|ENSP00000429226
A0A075B729|ENSG00000261236|ENST00000569403|ENSP00000456082
A0A075B729|ENSG00000285301|ENST00000647429|ENSP00000495752
M0QXW8|ENSG00000105085|ENST00000598492|ENSP00000469434
A0A2R8Y5C2|ENSG00000140326|ENST00000643434|ENSP00000494699
A0A2R8Y771|ENSG00000133816|ENST00000646734|ENSP00000495880
A0A0C4DFT5|ENSG00000225697|ENST00000358747|ENSP00000351597
A0A0U1RQR7|ENSG00000164588|ENST00000634658|ENSP00000489134
Q8N461|ENSG00000127585|ENST00000397621|ENSP00000380746
Q8N461|ENSG00000127585|ENST00000324361|ENSP00000318674
Q01718|ENSG00000185231|ENST00000327606|ENSP00000333821
A0A0J9YX13|ENSG00000278243|ENST00000632379|ENSP00000488203
D6RA82|ENSG00000138772|ENST00000512884|ENSP00000423068
D6RA82|ENSG00000138772|ENST00000503570|ENSP00000421015
P26012|ENSG00000105855|ENST00000222573|ENSP00000222573
E7EVQ0|ENSG00000135747|ENST00000474541|ENSP00000428036
A0A0C4DFV2|ENSG00000149657|ENST00000370915|ENSP00000359953
Q5TBG5|ENSG00000136930|ENST00000441097|ENSP00000393157
A2A2N5|ENSG00000020256|ENST00000395989|ENSP00000379312
A0A0U1RQD2|ENSG00000181982|ENST00000635206|ENSP00000488929
H3BQB1|ENSG00000198931|ENST00000569616|ENSP00000455692
Q9BYF1|ENSG00000130234|ENST00000252519|ENSP00000252519
Q9BYF1|ENSG00000130234|ENST00000427411|ENSP00000389326
H0YBD0|ENSG00000132842|ENST00000522901|ENSP00000429228
A0A087WUU5|ENSG00000119559|ENST00000591027|ENSP00000478936
A0A087WTI4|ENSG00000137880|ENST00000558670|ENSP00000477896
B4DKA4|ENSG00000134014|ENST00000524103|ENSP00000429180
A6NEL2|ENSG00000186212|ENST00000334306|ENSP00000334879
F8VNY2|ENSG00000198056|ENST00000550770|ENSP00000450185
A0A590UJS3|ENSG00000149575|ENST00000658882|ENSP00000499572
H7C0Y1|ENSG00000009335|ENST00000430750|ENSP00000397432
A0A3B3IRV8|ENSG00000198691|ENST00000649773|ENSP00000496882
B1AHR5|ENSG00000100053|ENST00000404334|ENSP00000386123
A0A0D9SEN0|ENSG00000070785|ENST00000480675|ENSP00000485842
H0YA67|ENSG00000138792|ENST00000509344|ENSP00000426265
A0A0C4DGF2|ENSG00000172578|ENST00000468734|ENSP00000433734
A0A1W2PP11|ENSG00000283765|ENST00000639401|ENSP00000491227
A0A096LP51|ENSG00000146143|ENST00000550475|ENSP00000485395
A6XGL3|ENSG00000204983|ENST00000619214|ENSP00000481361
A6XGL3|ENSG00000274247|ENST00000622109|ENSP00000478237
E5RH09|ENSG00000113643|ENST00000522834|ENSP00000430035
P12724|ENSG00000169397|ENST00000304639|ENSP00000302324
K7EN53|ENSG00000167881|ENST00000592704|ENSP00000466791
K7EN53|ENSG00000167881|ENST00000629930|ENSP00000486633
F5GX77|ENSG00000173113|ENST00000539854|ENSP00000440437
Q9NWV4|ENSG00000162384|ENST00000294360|ENSP00000294360
A0A494BXC7|ENSG00000162368|ENST00000450808|ENSP00000398192
E5RHW4|ENSG00000147475|ENST00000521644|ENSP00000429621
H0YEE6|ENSG00000148459|ENST00000491711|ENSP00000435695
F5GYQ3|ENSG00000121316|ENST00000541618|ENSP00000441278
Q96PF2|ENSG00000206203|ENST00000399635|ENSP00000382544
A0A0A0MQW6|ENSG00000142303|ENST00000270328|ENSP00000270328
A0A0A0MQW6|ENSG00000142303|ENST00000597188|ENSP00000471851
A8MYB8|ENSG00000108602|ENST00000395555|ENSP00000378923
A0A087X1P3|ENSG00000081803|ENST00000615869|ENSP00000484355
P09669|ENSG00000164919|ENST00000524245|ENSP00000429410
P09669|ENSG00000164919|ENST00000522940|ENSP00000428965
P09669|ENSG00000164919|ENST00000520271|ENSP00000428150
P09669|ENSG00000164919|ENST00000297564|ENSP00000297564
P09669|ENSG00000164919|ENST00000522934|ENSP00000428702
P09669|ENSG00000164919|ENST00000520468|ENSP00000428895
P09669|ENSG00000164919|ENST00000523016|ENSP00000429707
P09669|ENSG00000164919|ENST00000517682|ENSP00000429714
P09669|ENSG00000164919|ENST00000518171|ENSP00000429755
P09669|ENSG00000164919|ENST00000520517|ENSP00000429991
Q07973|ENSG00000019186|ENST00000216862|ENSP00000216862
C9J702|ENSG00000198919|ENST00000497905|ENSP00000417829
K7EM78|ENSG00000182963|ENST00000591424|ENSP00000466392
E5RFR4|ENSG00000135077|ENST00000524219|ENSP00000430328
A3KMH1|ENSG00000102763|ENST00000379310|ENSP00000368612
A0A075B7A6|ENSG00000167751|ENST00000595050|ENSP00000471725
J3KRP5|ENSG00000130764|ENST00000479239|ENSP00000462103
J3KRW5|ENSG00000180304|ENST00000559912|ENSP00000462192
P30041|ENSG00000117592|ENST00000340385|ENSP00000342026
A0A0A0MSA9|ENSG00000073008|ENST00000406449|ENSP00000383907
A0A087WV97|ENSG00000084070|ENST00000614549|ENSP00000479285
A0A087WTA2|ENSG00000258644|ENST00000618385|ENSP00000477705
F5GYM2|ENSG00000111186|ENST00000542408|ENSP00000440600
A0A087X1A0|ENSG00000286094|ENST00000622126|ENSP00000484004
A0A087WVA3|ENSG00000196693|ENST00000493285|ENSP00000479296
A0A087WWJ9|ENSG00000163322|ENST00000505489|ENSP00000480277
Q6UY14|ENSG00000143382|ENST00000271643|ENSP00000271643
Q6UY14|ENSG00000143382|ENST00000369038|ENSP00000358034
A0A087WSV4|ENSG00000188234|ENST00000311652|ENSP00000309985
Q9Y2T2|ENSG00000185009|ENST00000355264|ENSP00000347408
Q9Y2T2|ENSG00000185009|ENST00000372745|ENSP00000361831
C9JZD1|ENSG00000111229|ENST00000426440|ENSP00000413221
A0A087X0X7|ENSG00000107518|ENST00000616894|ENSP00000483722
H3BNS7|ENSG00000125124|ENST00000561877|ENSP00000454986
Q6IAA8|ENSG00000149357|ENST00000278671|ENSP00000278671
Q96HB5|ENSG00000147144|ENST00000597275|ENSP00000470294
Q96HB5|ENSG00000147144|ENST00000496529|ENSP00000474761
Q96HB5|ENSG00000147144|ENST00000606812|ENSP00000475676
H3BN65|ENSG00000140743|ENST00000563573|ENSP00000454706
A0A096LNL1|ENSG00000178567|ENST00000624586|ENSP00000485091
D6RBG6|ENSG00000113194|ENST00000510730|ENSP00000424146
A0A1W2PQ47|ENSG00000079459|ENST00000525954|ENSP00000491537
D6RAK7|ENSG00000145681|ENST00000514416|ENSP00000421726
Q9BXL5|ENSG00000136929|ENST00000616898|ENSP00000480020
Q9BXL5|ENSG00000136929|ENST00000259456|ENSP00000259456
H7C2X2|ENSG00000142149|ENST00000439107|ENSP00000408219
Q96M11|ENSG00000198331|ENST00000356438|ENSP00000348815
Q96M11|ENSG00000198331|ENST00000425380|ENSP00000414884
Q96M11|ENSG00000198331|ENST00000526028|ENSP00000436833
H0YL11|ENSG00000182054|ENST00000559482|ENSP00000453016
I3L0Z0|ENSG00000132510|ENST00000570632|ENSP00000458445
O60308|ENSG00000116198|ENST00000378230|ENSP00000367476
Q86Z14|ENSG00000134962|ENST00000257408|ENSP00000257408
A0A087WXY1|ENSG00000133706|ENST00000618084|ENSP00000481381
H3BQI3|ENSG00000188501|ENST00000565875|ENSP00000455793
Q9H2C1|ENSG00000089116|ENST00000261731|ENSP00000261731
E7EPG1|ENSG00000138722|ENST00000508372|ENSP00000426461
O75306|ENSG00000158864|ENST00000367993|ENSP00000356972
J3QRF5|ENSG00000166342|ENST00000579169|ENSP00000464188
A0A3B3IRU2|ENSG00000100138|ENST00000463675|ENSP00000497047
A0A3B3IRU2|ENSG00000100138|ENST00000649479|ENSP00000497535
Q8WWZ8|ENSG00000138315|ENST00000334011|ENSP00000333900
F6U236|ENSG00000124507|ENST00000374043|ENSP00000363155
K7EK59|ENSG00000142655|ENST00000491661|ENSP00000465473
Q9H488|ENSG00000101346|ENST00000375749|ENSP00000364902
P23284|ENSG00000166794|ENST00000300026|ENSP00000300026
H0Y548|ENSG00000108179|ENST00000448165|ENSP00000396388
Q5T4S2|ENSG00000131013|ENST00000340881|ENSP00000344128
F2Z3J2|ENSG00000095261|ENST00000476949|ENSP00000435773
F2Z3J2|ENSG00000095261|ENST00000625444|ENSP00000487480
B8ZZQ4|ENSG00000132300|ENST00000409783|ENSP00000386922
F5H020|ENSG00000088179|ENST00000488279|ENSP00000438445
H0YL94|ENSG00000166128|ENST00000559927|ENSP00000453111
P60903|ENSG00000197747|ENST00000368809|ENSP00000357799
P60903|ENSG00000197747|ENST00000368811|ENSP00000357801
Q52WX2|ENSG00000188322|ENST00000341901|ENSP00000343248
A0A3B3IU96|ENSG00000284468|ENST00000649955|ENSP00000498093
A0A3B3IU96|ENSG00000085491|ENST00000648874|ENSP00000497117
Q8WWI5|ENSG00000070214|ENST00000470972|ENSP00000433072
Q8WWI5|ENSG00000070214|ENST00000374720|ENSP00000363852
G3V5B9|ENSG00000259431|ENST00000557630|ENSP00000452281
Q6ZNB7|ENSG00000187546|ENST00000342526|ENSP00000341662
D6R9F2|ENSG00000074966|ENST00000514937|ENSP00000422139
C9J0F6|ENSG00000081307|ENST00000468022|ENSP00000418569
O00755|ENSG00000154764|ENST00000285018|ENSP00000285018
H0YHS6|ENSG00000139131|ENST00000548490|ENSP00000447710
Q7L8W6|ENSG00000134146|ENST00000256538|ENSP00000256538
B4DKT6|ENSG00000135902|ENST00000441621|ENSP00000408819
J3QRP2|ENSG00000183723|ENST00000561680|ENSP00000464316
A0A0G2JN95|ENSG00000277354|ENST00000613124|ENSP00000480932
C9JFR7|ENSG00000172115|ENST00000413447|ENSP00000416479
A0A096LNL5|ENSG00000187553|ENST00000624358|ENSP00000485098
Q9NVN8|ENSG00000130119|ENST00000336470|ENSP00000338573
Q9NVN8|ENSG00000130119|ENST00000360845|ENSP00000354091
E5RH41|ENSG00000197265|ENST00000518599|ENSP00000429921
Q9BY32|ENSG00000125877|ENST00000380113|ENSP00000369456
H3BND3|ENSG00000167005|ENST00000566340|ENSP00000454790
Q9Y585|ENSG00000172150|ENST00000381951|ENSP00000371377
F5GY56|ENSG00000110107|ENST00000541371|ENSP00000440266
C9IYS8|ENSG00000073849|ENST00000458216|ENSP00000400547
H0YK63|ENSG00000103671|ENST00000558820|ENSP00000452675
A2A2L3|ENSG00000149451|ENST00000379861|ENSP00000369190
A0A0G2JQN5|ENSG00000280830|ENST00000627048|ENSP00000486013
B1ALD0|ENSG00000134262|ENST00000369567|ENSP00000358580
Q9NVI7|ENSG00000197785|ENST00000378755|ENSP00000368030
A0A2R8YCE0|ENSG00000214654|ENST00000645473|ENSP00000493498
Q8NDZ4|ENSG00000181744|ENST00000315691|ENSP00000320081
Q9NZT1|ENSG00000178372|ENST00000380332|ENSP00000369689
A6NML8|ENSG00000147202|ENST00000355827|ENSP00000348082
G3V2M0|ENSG00000119661|ENST00000554339|ENSP00000450744
H0YK36|ENSG00000074603|ENST00000558559|ENSP00000452643
A0A087WZJ0|ENSG00000110723|ENST00000524840|ENSP00000482691
P31512|ENSG00000076258|ENST00000367749|ENSP00000356723
P62166|ENSG00000107130|ENST00000372398|ENSP00000361475
A0A087WWT8|ENSG00000124194|ENST00000612599|ENSP00000480502
H7BYE2|ENSG00000046647|ENST00000332885|ENSP00000369894
Q10713|ENSG00000165688|ENST00000371717|ENSP00000360782
J3QLM5|ENSG00000007202|ENST00000583403|ENSP00000463618
B8ZZG1|ENSG00000105926|ENST00000409761|ENSP00000386262
J3KT95|ENSG00000108389|ENST00000582390|ENSP00000462869
E9PL57|ENSG00000285425|ENST00000644921|ENSP00000494449
E9PL57|ENSG00000255526|ENST00000534348|ENSP00000431482
F8VS35|ENSG00000111331|ENST00000548514|ENSP00000448388
D6RDV4|ENSG00000124818|ENST00000489301|ENSP00000426991
C9JJG2|ENSG00000125630|ENST00000430769|ENSP00000415754
A0A087X1Z3|ENSG00000284889|ENST00000644404|ENSP00000494510
A0A087X1Z3|ENSG00000100911|ENST00000615264|ENSP00000484569
A0A087WTV6|ENSG00000143811|ENST00000612039|ENSP00000478165
F8VWW8|ENSG00000130768|ENST00000549094|ENSP00000449450
K7EP56|ENSG00000141385|ENST00000590811|ENSP00000467236
D6RB40|ENSG00000177674|ENST00000476512|ENSP00000424455
A0A0A0MQZ8|ENSG00000131503|ENST00000297183|ENSP00000297183
P52907|ENSG00000116489|ENST00000263168|ENSP00000263168
A0A087WZ34|ENSG00000126001|ENST00000621352|ENSP00000482323
E9PII8|ENSG00000064886|ENST00000467038|ENSP00000431978
M0QXB4|ENSG00000105669|ENST00000600932|ENSP00000469035
B7ZL88|ENSG00000163626|ENST00000507544|ENSP00000425261
G3V1T1|ENSG00000110011|ENST00000536006|ENSP00000445233
K7EIH8|ENSG00000168259|ENST00000590348|ENSP00000464756
A0A0G2JLU6|ENSG00000278415|ENST00000612836|ENSP00000477977
Q96K78|ENSG00000144820|ENST00000273352|ENSP00000273352
E9PIE9|ENSG00000233490|ENST00000496307|ENSP00000436125
E9PIE9|ENSG00000206314|ENST00000481251|ENSP00000434899
E9PIE9|ENSG00000213654|ENST00000472768|ENSP00000432714
E9PIE9|ENSG00000234508|ENST00000476582|ENSP00000433356
E9PIE9|ENSG00000236697|ENST00000472993|ENSP00000437307
E9PIE9|ENSG00000237052|ENST00000478656|ENSP00000434464
E9PIE9|ENSG00000234243|ENST00000473977|ENSP00000432037
J3KSR9|ENSG00000108622|ENST00000583684|ENSP00000462617
A0A087WZN1|ENSG00000101365|ENST00000474315|ENSP00000482773
Q8WUJ3|ENSG00000103888|ENST00000220244|ENSP00000220244
Q8WUJ3|ENSG00000103888|ENST00000394685|ENSP00000378177
Q8WUJ3|ENSG00000103888|ENST00000356249|ENSP00000348583
H0YMQ7|ENSG00000140157|ENST00000560039|ENSP00000453700
Q5JVF3|ENSG00000126226|ENST00000337344|ENSP00000337405
Q5JVF3|ENSG00000126226|ENST00000375477|ENSP00000364626
Q5JVF3|ENSG00000126226|ENST00000375479|ENSP00000364628
C9J634|ENSG00000168291|ENST00000474765|ENSP00000418448
E9PB93|ENSG00000144231|ENST00000409698|ENSP00000387117
P49683|ENSG00000119973|ENST00000636925|ENSP00000490073
P49683|ENSG00000119973|ENST00000239032|ENSP00000239032
P61026|ENSG00000084733|ENST00000264710|ENSP00000264710
M0R2D0|ENSG00000185236|ENST00000601897|ENSP00000472473
O15537|ENSG00000102104|ENST00000379984|ENSP00000369320
H7C2P2|ENSG00000069188|ENST00000424778|ENSP00000407098
Q9NRX5|ENSG00000111897|ENST00000339697|ENSP00000342962
P58004|ENSG00000130766|ENST00000253063|ENSP00000253063
P58004|ENSG00000285069|ENST00000645231|ENSP00000496365
Q8TEC5|ENSG00000156463|ENST00000359120|ENSP00000352028
Q8TEC5|ENSG00000156463|ENST00000511217|ENSP00000424497
P63208|ENSG00000113558|ENST00000517625|ENSP00000429961
P63208|ENSG00000113558|ENST00000353411|ENSP00000231487
P63208|ENSG00000113558|ENST00000522855|ENSP00000429686
A0A0C4DGZ5|ENSG00000134684|ENST00000616261|ENSP00000484192
Q9UDV7|ENSG00000170265|ENST00000610704|ENSP00000477841
A0A024R3W8|ENSG00000114948|ENST00000264377|ENSP00000264377
E9PNA1|ENSG00000149541|ENST00000534715|ENSP00000432854
P33552|ENSG00000123975|ENST00000314355|ENSP00000364976
E5RIV7|ENSG00000104626|ENST00000520684|ENSP00000430651
P78417|ENSG00000148834|ENST00000369713|ENSP00000358727
A0A2R8Y4Z1|ENSG00000173706|ENST00000477536|ENSP00000494391
P07098|ENSG00000182333|ENST00000238983|ENSP00000238983
E5RG24|ENSG00000070614|ENST00000518299|ENSP00000430258
Q15784|ENSG00000171532|ENST00000302584|ENSP00000306754
C9J715|ENSG00000010322|ENST00000488380|ENSP00000417812
Q86X76|ENSG00000158793|ENST00000368009|ENSP00000356988
C9JJ23|ENSG00000114268|ENST00000422701|ENSP00000415764
Q9BY78|ENSG00000173456|ENST00000311413|ENSP00000312439
A0A0A0MS46|ENSG00000157593|ENST00000393810|ENSP00000377399
B4DHS6|ENSG00000110002|ENST00000392744|ENSP00000376501
H0YL14|ENSG00000238227|ENST00000561457|ENSP00000452750
H0YL14|ENSG00000238227|ENST00000418388|ENSP00000453019
H0YL14|ENSG00000238227|ENST00000557985|ENSP00000457272
J3KRQ1|ENSG00000062038|ENST00000566808|ENSP00000462111
A0A087WVS2|ENSG00000133313|ENST00000577355|ENSP00000479635
H3BS62|ENSG00000103196|ENST00000566151|ENSP00000456554
A0A024R4E7|ENSG00000131779|ENST00000369306|ENSP00000358312
H0Y5M9|ENSG00000107014|ENST00000416837|ENSP00000399616
K7EJ02|ENSG00000167671|ENST00000592515|ENSP00000464967
Q8N567|ENSG00000131732|ENST00000407610|ENSP00000385047
Q8N567|ENSG00000131732|ENST00000254037|ENSP00000254037
Q8N567|ENSG00000131732|ENST00000380199|ENSP00000369546
